ID,LegacySlotIndex,TriggerType,Charges,CoolDownMSec,CategoryCoolDownMSec,SpellCategoryID,SpellID,ChrSpecializationID,PlayerConditionID,ParentItemID
147328,0,0,0,5000,-1,0,49587,0,0,37887
147335,0,0,-5,1000,-1,0,47904,0,0,36899
147336,0,0,-5,1000,-1,0,47906,0,0,36900
147340,0,0,0,120000,-1,0,60214,0,0,36993
147347,0,0,-1,-1,-1,0,483,0,0,37341
147348,1,6,0,-1,-1,0,44589,0,0,37341
147349,0,0,-1,-1,-1,0,483,0,0,37342
147350,1,6,0,-1,-1,0,44612,0,0,37342
147351,0,0,-1,-1,-1,0,483,0,0,37343
147352,1,6,0,-1,-1,0,44633,0,0,37343
147372,0,0,0,5000,-1,0,49319,0,0,37716
147378,0,0,0,15000,-1,0,49345,0,0,37815
147380,0,0,0,10000,-1,0,49590,0,0,37888
147388,0,0,0,10000,-1,0,47634,0,0,36815
147394,0,0,-1,1000,-1,0,48099,0,0,37091
147395,0,0,-1,1000,-1,0,48100,0,0,37092
147396,0,0,-1,1000,-1,0,48101,0,0,37093
147397,0,0,-1,1000,-1,0,48102,0,0,37094
147403,0,0,0,5000,-1,0,48268,0,0,37187
147411,0,0,-1,-1,-1,0,483,0,0,37344
147412,1,6,0,-1,-1,0,44524,0,0,37344
147413,0,0,-1,-1,-1,0,483,0,0,37345
147414,1,6,0,-1,-1,0,44513,0,0,37345
147415,0,0,-1,-1,-1,0,483,0,0,37346
147416,1,6,0,-1,-1,0,44598,0,0,37346
147429,0,0,0,180000,-1,0,60180,0,0,37638
147431,0,0,0,120000,20000,1141,60299,0,0,37723
147434,0,0,0,-1,-1,0,47291,0,0,36726
147435,0,0,0,0,2000,1149,47627,0,0,36818
147441,0,0,-1,1000,-1,0,48103,0,0,37097
147442,0,0,-1,1000,-1,0,48104,0,0,37098
147454,0,0,-1,0,0,0,483,0,0,37347
147455,1,6,0,0,0,0,44591,0,0,37347
147456,0,0,-1,0,0,0,483,0,0,37348
147457,1,6,0,0,0,0,47898,0,0,37348
147458,0,0,-1,0,0,0,483,0,0,37349
147459,1,6,0,0,0,0,44631,0,0,37349
147460,0,0,-1,0,-1,0,48650,0,0,37431
147466,0,0,0,30000,-1,0,48790,0,0,37539
147468,0,0,0,-1,-1,0,48794,0,0,37542
147475,0,0,-1,1500,-1,0,49349,0,0,37727
147478,0,0,0,210000,-1,0,49890,0,0,37923
147479,0,0,0,2000,-1,0,47305,0,0,36732
147480,0,0,0,120000,-1,0,47919,0,0,36734
147481,0,0,0,-1,-1,0,50251,0,0,36827
147482,0,0,0,10000,-1,0,48021,0,0,37006
147486,0,0,-1,-1,-1,0,47978,0,0,37013
147493,0,0,-2,6000,-1,0,48252,0,0,37198
147498,0,0,0,0,30000,1149,48388,0,0,37287
147505,0,0,0,5000,-1,0,48712,0,0,37438
147521,0,0,0,120000,-1,0,60517,0,0,37734
147522,0,0,-1,-1,-1,0,483,0,0,44487
147523,1,6,0,-1,-1,0,60714,0,0,44487
147524,0,0,-1,0,0,0,483,0,0,44488
147525,1,6,0,0,0,0,47899,0,0,44488
147526,0,0,-1,0,0,0,483,0,0,44489
147527,1,6,0,0,0,0,60692,0,0,44489
147528,0,0,-1,0,0,0,483,0,0,44491
147529,1,6,0,0,0,0,47901,0,0,44491
147530,0,0,-1,-1,-1,0,483,0,0,44492
147531,1,6,0,-1,-1,0,59621,0,0,44492
147532,0,0,-1,-1,-1,0,483,0,0,44494
147533,1,6,0,-1,-1,0,44576,0,0,44494
147534,0,0,-1,-1,-1,0,483,0,0,44495
147535,1,6,0,-1,-1,0,59625,0,0,44495
147536,0,0,-1,-1,-1,0,483,0,0,44496
147537,1,6,0,-1,-1,0,59619,0,0,44496
147538,0,0,-1,0,0,0,483,0,0,44498
147539,1,6,0,0,0,0,60767,0,0,44498
147540,0,0,-1,-1,-1,0,483,0,0,44472
147541,1,6,0,-1,-1,0,47898,0,0,44472
147542,0,0,-1,-1,-1,0,483,0,0,44473
147543,1,6,0,-1,-1,0,44595,0,0,44473
147544,0,0,-1,-1,-1,0,483,0,0,44483
147545,1,6,0,-1,-1,0,60691,0,0,44483
147546,0,0,-1,-1,-1,0,483,0,0,44484
147547,1,6,0,-1,-1,0,44575,0,0,44484
147548,0,0,-1,0,0,0,483,0,0,44485
147549,1,6,0,0,0,0,44625,0,0,44485
147550,0,0,-1,-1,-1,0,483,0,0,44486
147551,1,6,0,-1,-1,0,60707,0,0,44486
147552,0,0,-1,-1,-1,0,483,0,0,45059
147553,1,6,0,-1,-1,0,62948,0,0,45059
147554,0,0,-1,-1,3000,330,55884,0,0,45801
147555,1,6,0,-1,-1,0,63956,0,0,45801
147556,0,0,-1,-1,-1,0,483,0,0,46027
147557,1,6,0,-1,-1,0,64441,0,0,46027
147558,0,0,-1,-1,-1,0,483,0,0,46348
147559,1,6,0,-1,-1,0,64579,0,0,46348
147560,0,5,-1,-1,-1,0,69510,0,0,49661
147561,0,0,-1,-1,3000,330,55884,0,0,51954
147562,1,6,0,-1,-1,0,72808,0,0,51954
147563,0,0,-1,-1,3000,330,55884,0,0,51955
147564,1,6,0,-1,-1,0,72807,0,0,51955
147594,0,1,0,-1,-1,0,370919,0,0,23705
147886,0,1,0,-1,-1,0,372857,0,0,191481
165718,1,6,0,-1,-1,0,470,0,0,2411
165719,1,6,0,0,0,0,580,0,0,1132
165720,1,6,0,0,0,0,581,0,0,1133
165721,1,6,0,0,0,0,459,0,0,1134
165722,2,0,0,1800000,0,0,17712,0,0,833
165723,1,6,0,0,0,0,578,0,0,1041
165724,0,0,0,-1,-1,0,7,0,0,192
165725,0,0,100,-1,-1,0,7,0,0,17
165726,0,0,-1,-1,-1,0,58172,0,0,5523
165727,0,0,100,-1,-1,0,265,0,0,2248
165728,1,0,1000,-1,-1,0,18,0,0,2248
165729,1,6,0,-1,-1,0,6899,0,0,5872
165730,1,6,0,-1,-1,0,6898,0,0,5873
165731,1,6,0,-1,-1,0,6896,0,0,5874
165732,1,6,0,-1,-1,0,6897,0,0,5875
165733,0,0,0,-1,-1,0,265,0,0,3359
165734,1,6,0,-1,-1,0,471,0,0,2413
165735,1,6,0,-1,-1,0,6648,0,0,5655
165736,1,6,0,-1,-1,0,4055,0,0,4401
165737,1,6,0,0,0,0,6654,0,0,5668
165738,0,0,-1,-1,-1,0,58168,0,0,5524
165739,1,6,0,-1,-1,0,472,0,0,2414
165740,0,0,0,-1,-1,0,265,0,0,3398
165741,0,0,-1,-1,-1,0,68417,0,0,5048
165742,1,6,0,-1,-1,0,10684,0,0,8495
165743,1,6,0,-1,-1,0,10711,0,0,8497
165744,1,6,0,-1,-1,0,10697,0,0,8499
165745,1,6,0,0,0,0,8395,0,0,8588
165746,1,6,0,0,0,0,10795,0,0,8589
165747,1,6,0,0,0,0,10798,0,0,8590
165748,0,1,0,-1,-1,0,63751,0,0,6786
165749,1,6,0,-1,-1,0,458,0,0,5656
165750,1,6,0,0,0,0,10796,0,0,8591
165751,1,6,0,0,0,0,10799,0,0,8592
165752,0,0,0,-1,-1,0,68417,0,0,5014
165753,0,0,-1,-1,-1,0,68417,0,0,5042
165754,1,6,0,-1,-1,0,10707,0,0,8500
165755,1,6,0,0,0,0,6653,0,0,5665
165756,0,0,-1,-1,-1,0,58165,0,0,7973
165757,1,6,0,-1,-1,0,10695,0,0,10822
165758,1,6,0,0,0,0,10792,0,0,8628
165759,1,6,0,-1,-1,0,10683,0,0,8492
165760,1,6,0,-1,-1,0,10709,0,0,10394
165761,1,6,0,-1,-1,0,10717,0,0,10392
165762,1,6,0,-1,-1,0,10688,0,0,10393
165763,1,6,0,-1,-1,0,10714,0,0,10360
165764,1,6,0,0,0,0,8980,0,0,8583
165765,1,6,0,-1,-1,0,10716,0,0,10361
165766,1,6,0,0,0,0,10788,0,0,8633
165767,1,6,0,0,0,0,579,0,0,5663
165768,1,6,0,-1,-1,0,10673,0,0,8485
165769,1,6,0,-1,-1,0,10674,0,0,8486
165770,1,6,0,-1,-1,0,10676,0,0,8487
165771,1,6,0,-1,-1,0,10706,0,0,8501
165772,1,6,0,0,0,0,10789,0,0,8632
165773,1,6,0,-1,-1,0,10675,0,0,8491
165774,1,6,0,0,0,0,10787,0,0,8627
165775,1,6,0,-1,-1,0,10678,0,0,8488
165776,1,6,0,-1,-1,0,10873,0,0,8563
165777,1,6,0,-1,-1,0,10679,0,0,8489
165778,1,6,0,-1,-1,0,10698,0,0,8498
165779,1,6,0,-1,-1,0,12243,0,0,10398
165780,1,6,0,-1,-1,0,15648,0,0,11903
165781,1,6,0,0,0,0,10790,0,0,8630
165782,1,6,0,-1,-1,0,10685,0,0,11023
165783,1,6,0,-1,-1,0,15048,0,0,11825
165785,1,6,0,-1,-1,0,15779,0,0,13326
165786,1,6,0,-1,-1,0,15999,0,0,12264
165787,1,6,0,0,0,0,17229,0,0,13086
165788,1,6,0,-1,-1,0,468,0,0,2415
165789,1,6,0,-1,-1,0,17454,0,0,13322
165790,1,6,0,0,0,0,17463,0,0,13332
165791,1,6,0,-1,-1,0,17481,0,0,13335
165792,1,6,0,0,0,0,16058,0,0,12325
165793,1,6,0,-1,-1,0,10682,0,0,8494
165794,1,6,0,0,0,0,16081,0,0,12351
165795,1,0,0,1500,-1,0,17567,0,0,12185
165796,1,6,0,-1,-1,0,10704,0,0,11026
165797,1,6,0,-1,-1,0,10703,0,0,11027
165798,1,6,0,-1,-1,0,10969,0,0,8595
165799,1,6,0,-1,-1,0,17458,0,0,13325
165800,1,6,0,-1,-1,0,17459,0,0,13327
165801,0,1,0,-1,-1,0,70313,0,0,12549
165802,1,6,0,0,0,0,16060,0,0,12327
165803,1,6,0,-1,-1,0,15067,0,0,11474
165804,1,6,0,-1,-1,0,17460,0,0,13329
165805,1,6,0,0,0,0,17462,0,0,13331
165806,1,6,0,-1,-1,0,16450,0,0,12529
165807,1,6,0,0,0,0,8394,0,0,8631
165808,1,6,0,0,0,0,16080,0,0,12330
165809,1,6,0,-1,-1,0,6777,0,0,5864
165810,1,6,0,-1,-1,0,10680,0,0,8496
165811,1,6,0,-1,-1,0,16083,0,0,12353
165812,2,0,0,900000,0,0,15646,0,0,11832
165813,1,6,0,-1,-1,0,17709,0,0,13582
165814,1,6,0,-1,-1,0,17708,0,0,13584
165815,1,6,0,0,0,0,16056,0,0,12302
165816,1,6,0,0,0,0,16055,0,0,12303
165817,1,6,0,-1,-1,0,15049,0,0,11826
165818,1,6,0,0,0,0,10793,0,0,8629
165819,1,6,0,-1,-1,0,13548,0,0,11110
165820,1,6,0,-1,-1,0,17455,0,0,13323
165821,1,6,0,-1,-1,0,17456,0,0,13324
165822,0,0,0,300000,0,0,62352,0,0,16608
165823,1,6,0,-1,-1,0,18990,0,0,15290
165824,1,6,0,0,0,0,17450,0,0,13317
165825,1,6,0,0,0,0,17464,0,0,13333
165826,1,6,0,0,0,0,17465,0,0,13334
165827,1,6,0,-1,-1,0,18989,0,0,15277
165828,1,6,0,-1,-1,0,17453,0,0,13321
165829,1,6,0,0,0,0,18363,0,0,14062
165830,1,6,0,-1,-1,0,10677,0,0,8490
165831,1,6,0,-1,-1,0,18991,0,0,15292
165832,0,0,-1,-1,-1,0,61898,0,0,15874
165833,1,6,0,0,0,0,16059,0,0,12326
165834,1,6,0,-1,-1,0,22720,0,0,18244
165835,1,6,0,-1,-1,0,23228,0,0,18778
165836,1,6,0,0,0,0,23246,0,0,18791
165837,1,6,0,0,0,0,23251,0,0,18797
165838,1,6,0,-1,-1,0,16082,0,0,16339
165839,1,6,0,0,0,0,22723,0,0,18242
165840,1,6,0,0,0,0,22722,0,0,18248
165841,1,6,0,0,0,0,22724,0,0,18245
165842,1,6,0,-1,-1,0,22718,0,0,18247
165843,1,6,0,-1,-1,0,23811,0,0,19450
165844,1,6,0,-1,-1,0,22719,0,0,18243
165845,1,6,0,-1,-1,0,458,0,0,16338
165846,0,0,-1,-1,-1,0,68417,0,0,17303
165847,1,6,0,-1,-1,0,23222,0,0,18774
165848,1,6,0,0,0,0,23219,0,0,18767
165849,1,6,0,-1,-1,0,25162,0,0,20769
165850,1,6,0,-1,-1,0,23530,0,0,19054
165851,0,1,0,-1,-1,0,61980,0,0,19028
165852,1,6,0,-1,-1,0,23509,0,0,19029
165853,1,6,0,-1,-1,0,23248,0,0,18795
165854,1,6,0,0,0,0,23338,0,0,18902
165855,1,6,0,0,0,0,16084,0,0,8586
165856,1,6,0,-1,-1,0,23223,0,0,18773
165857,1,6,0,-1,-1,0,23430,0,0,18967
165858,1,6,0,-1,-1,0,23227,0,0,18776
165859,1,6,0,0,0,0,23220,0,0,18768
165860,1,6,0,-1,-1,0,23225,0,0,18772
165861,1,6,0,-1,-1,0,23238,0,0,18786
165862,1,6,0,0,0,0,6654,0,0,16343
165863,1,6,0,-1,-1,0,22717,0,0,18241
165864,1,6,0,-1,-1,0,23531,0,0,19055
165865,0,0,-1,-1,-1,0,68417,0,0,17304
165866,1,6,0,-1,-1,0,23240,0,0,18785
165867,1,6,0,0,0,0,23250,0,0,18796
165868,1,6,0,0,0,0,23243,0,0,18790
165869,0,0,-1,-1,-1,0,68417,0,0,17307
165870,1,6,0,-1,-1,0,23239,0,0,18787
165871,1,6,0,0,0,0,23241,0,0,18788
165872,1,6,0,-1,-1,0,24252,0,0,19902
165873,1,6,0,-1,-1,0,23431,0,0,18966
165874,1,6,0,-1,-1,0,24696,0,0,20371
165875,1,6,0,0,0,0,23221,0,0,18766
165876,1,6,0,-1,-1,0,23432,0,0,18965
165877,1,6,0,0,0,0,23242,0,0,18789
165878,1,6,0,-1,-1,0,17461,0,0,13328
165879,1,6,0,-1,-1,0,19772,0,0,15996
165880,1,6,0,-1,-1,0,23247,0,0,18793
165881,1,6,0,-1,-1,0,23249,0,0,18794
165882,1,6,0,-1,-1,0,23229,0,0,18777
165883,1,6,0,0,0,0,23252,0,0,18798
165884,1,6,0,0,0,0,22721,0,0,18246
165885,1,6,0,-1,-1,0,23510,0,0,19030
165886,1,6,0,-1,-1,0,17707,0,0,13583
165887,0,0,-1,0,1000,11,70581,0,0,21821
165888,1,6,0,-1,-1,0,26056,0,0,21323
165889,1,6,0,-1,-1,0,26055,0,0,21324
165890,1,6,0,-1,-1,0,25953,0,0,21218
165891,1,6,0,-1,-1,0,23428,0,0,18963
165892,0,0,-1,0,1000,11,70580,0,0,21817
165893,0,0,-1,0,1000,11,70579,0,0,21818
165894,0,0,-1,0,1000,11,70578,0,0,21819
165895,0,0,-1,0,1000,11,70576,0,0,21820
165896,1,6,0,-1,-1,0,26010,0,0,21277
165897,1,6,0,-1,-1,0,26656,0,0,21176
165898,1,6,0,-1,-1,0,30174,0,0,23720
165899,1,6,0,-1,-1,0,23429,0,0,18964
165900,1,6,0,-1,-1,0,26054,0,0,21321
165901,1,6,0,-1,-1,0,26533,0,0,21301
165902,1,6,0,-1,-1,0,25849,0,0,21168
165903,1,6,0,-1,-1,0,28487,0,0,22780
165904,1,6,0,-1,-1,0,28505,0,0,22781
165905,1,6,0,-1,-1,0,30156,0,0,23713
165906,1,6,0,-1,-1,0,24242,0,0,19872
165907,1,6,0,-1,-1,0,26541,0,0,21305
165908,1,6,0,-1,-1,0,28738,0,0,23002
165909,1,6,0,-1,-1,0,25018,0,0,20651
165910,1,6,0,-1,-1,0,26529,0,0,21308
165911,1,6,0,-1,-1,0,3363,0,0,21736
165912,2,0,0,900000,0,0,15604,0,0,11819
165913,1,6,0,-1,-1,0,27241,0,0,22114
165914,0,0,-1,0,1000,11,70577,0,0,21816
165915,1,6,0,-1,-1,0,26045,0,0,21309
165916,0,0,-1,-1,-1,0,68418,0,0,21830
165917,1,6,0,-1,-1,0,29059,0,0,23193
165918,1,6,0,-1,-1,0,28871,0,0,23083
165919,1,6,0,-1,-1,0,28740,0,0,23015
165920,1,6,0,-1,-1,0,28739,0,0,23007
165921,1,6,0,-1,-1,0,27570,0,0,22235
165922,1,6,0,-1,-1,0,30152,0,0,23712
165923,0,0,-1,0,1000,11,70575,0,0,21822
165924,0,0,-1,0,1000,11,70574,0,0,21823
165925,0,2,0,-1,-1,0,21992,0,0,171470
165926,1,6,0,-1,-1,0,32420,0,0,25664
165927,1,6,0,0,0,0,34406,0,0,28481
165928,1,6,0,0,0,0,34407,0,0,28482
165929,1,6,0,-1,-1,0,33050,0,0,27445
165930,1,6,0,0,0,0,22723,0,0,29471
165931,1,6,0,-1,-1,0,35020,0,0,29220
165932,1,6,0,0,0,0,34897,0,0,29231
165933,1,6,0,-1,-1,0,35156,0,0,29363
165934,1,6,0,-1,-1,0,35239,0,0,29364
165935,1,6,0,-1,-1,0,22719,0,0,29465
165936,1,6,0,-1,-1,0,22718,0,0,29466
165937,1,6,0,-1,-1,0,22720,0,0,29467
165938,1,6,0,-1,-1,0,22717,0,0,29468
165939,1,6,0,0,0,0,22724,0,0,29469
165940,1,6,0,0,0,0,22722,0,0,29470
165941,1,6,0,0,0,0,22721,0,0,29472
165942,1,6,0,0,0,0,35711,0,0,29743
165943,1,6,0,0,0,0,35710,0,0,29744
165944,1,6,0,0,0,0,35713,0,0,29745
165945,1,6,0,0,0,0,35712,0,0,29746
165946,1,6,0,0,0,0,35714,0,0,29747
165947,1,6,0,-1,-1,0,35907,0,0,29901
165948,1,6,0,-1,-1,0,35909,0,0,29902
165949,1,6,0,-1,-1,0,35910,0,0,29903
165950,1,6,0,-1,-1,0,35911,0,0,29904
165951,1,6,0,0,0,0,39316,0,0,28915
165952,1,6,0,-1,-1,0,34795,0,0,28927
165953,1,6,0,0,0,0,33660,0,0,28936
165954,1,6,0,0,0,0,34896,0,0,29102
165955,1,6,0,0,0,0,34897,0,0,29103
165956,1,6,0,0,0,0,34898,0,0,29104
165957,1,6,0,0,0,0,34899,0,0,29105
165958,1,6,0,-1,-1,0,35022,0,0,29221
165959,1,6,0,-1,-1,0,35018,0,0,29222
165960,1,6,0,0,0,0,35025,0,0,29223
165961,1,6,0,0,0,0,35027,0,0,29224
165962,1,6,0,0,0,0,34896,0,0,29227
165963,1,6,0,0,0,0,34790,0,0,29228
165964,1,6,0,0,0,0,34898,0,0,29229
165965,1,6,0,0,0,0,34899,0,0,29230
165966,1,6,0,-1,-1,0,37015,0,0,30609
165967,2,5,0,-1,-1,0,38132,0,0,31088
165968,1,6,0,-1,-1,0,36027,0,0,29953
165969,1,6,0,-1,-1,0,36028,0,0,29956
165970,1,6,0,-1,-1,0,36029,0,0,29957
165971,1,6,0,-1,-1,0,36031,0,0,29958
165972,1,6,0,-1,-1,0,36034,0,0,29960
165973,1,6,0,-1,-1,0,24988,0,0,30360
165974,1,6,0,-1,-1,0,36702,0,0,30480
165975,1,6,0,-1,-1,0,39709,0,0,32233
165978,1,6,0,-1,-1,0,39798,0,0,32314
165979,1,6,0,-1,-1,0,39801,0,0,32316
165980,1,6,0,-1,-1,0,40192,0,0,32458
165981,1,6,0,-1,-1,0,40319,0,0,32465
165982,1,6,0,-1,-1,0,39800,0,0,32317
165983,1,6,0,-1,-1,0,39803,0,0,32319
165984,1,6,0,-1,-1,0,40405,0,0,32498
165985,1,6,0,-1,-1,0,40614,0,0,32616
165986,1,6,0,-1,-1,0,40613,0,0,32617
165987,1,6,0,-1,-1,0,40634,0,0,32622
165988,1,6,0,-1,-1,0,40549,0,0,32588
165989,1,6,0,-1,-1,0,41252,0,0,32768
165990,1,6,0,-1,-1,0,38842,0,0,31665
165991,1,6,0,-1,-1,0,39181,0,0,31760
165992,1,6,0,0,0,0,39318,0,0,31833
165993,1,6,0,0,0,0,39318,0,0,31834
165994,1,6,0,0,0,0,39319,0,0,31835
165995,1,6,0,0,0,0,39315,0,0,31829
165996,1,6,0,0,0,0,39315,0,0,31830
165997,1,6,0,0,0,0,39319,0,0,31836
165998,1,6,0,0,0,0,39317,0,0,31831
165999,1,6,0,0,0,0,39317,0,0,31832
166000,1,6,0,-1,-1,0,43697,0,0,33816
166001,1,6,0,-1,-1,0,43697,0,0,33817
166002,1,6,0,-1,-1,0,43698,0,0,33818
166003,1,6,0,-1,-1,0,43900,0,0,33977
166004,1,6,0,-1,-1,0,43918,0,0,33993
166005,1,6,0,0,0,0,44153,0,0,34060
166006,1,6,0,0,0,0,44151,0,0,34061
166007,1,6,0,-1,-1,0,44744,0,0,34092
166008,1,6,0,-1,-1,0,43899,0,0,33976
166009,1,6,0,-1,-1,0,43927,0,0,33999
166010,1,6,0,0,0,0,35028,0,0,34129
166011,1,6,0,-1,-1,0,54187,0,0,34425
166012,1,6,0,-1,-1,0,45082,0,0,34478
166013,1,6,0,-1,-1,0,45125,0,0,34492
166014,1,6,0,-1,-1,0,45127,0,0,34493
166015,1,6,0,-1,-1,0,45125,0,0,34495
166016,1,6,0,-1,-1,0,45174,0,0,34518
166017,1,6,0,-1,-1,0,45175,0,0,34519
166018,2,0,0,120000,-1,0,45052,0,0,34430
166019,1,6,0,-1,-1,0,10696,0,0,34535
166020,1,6,0,-1,-1,0,41516,0,0,32860
166021,1,6,0,-1,-1,0,41517,0,0,32861
166022,1,6,0,-1,-1,0,41518,0,0,32862
166023,1,6,0,-1,-1,0,41513,0,0,32857
166024,1,6,0,-1,-1,0,41514,0,0,32858
166025,1,6,0,-1,-1,0,41515,0,0,32859
166026,1,6,0,-1,-1,0,42668,0,0,33179
166027,1,6,0,-1,-1,0,42609,0,0,33154
166028,1,6,0,0,0,0,42776,0,0,33224
166029,1,6,0,0,0,0,42777,0,0,33225
166030,1,6,0,-1,3000,0,48025,0,0,37012
166031,1,6,0,-1,-1,0,43688,0,0,33809
166032,1,6,0,-1,-1,0,48954,0,0,37598
166033,1,6,0,-1,-1,0,46199,0,0,35226
166034,1,6,0,-1,-1,0,49378,0,0,37827
166035,1,6,0,-1,-1,0,49379,0,0,37828
166036,1,6,0,0,0,0,51412,0,0,38576
166037,1,6,0,-1,-1,0,45890,0,0,34955
166038,1,6,0,-1,-1,0,49322,0,0,37719
166039,1,6,0,-1,-1,0,46425,0,0,35349
166040,1,6,0,-1,-1,0,46426,0,0,35350
166041,1,6,0,-1,-1,0,46197,0,0,35225
166042,1,6,0,0,0,0,46628,0,0,35513
166043,1,6,0,-1,-1,0,53082,0,0,39656
166044,1,6,0,0,0,0,48027,0,0,35906
166045,1,6,0,-1,-1,0,48406,0,0,37297
166046,1,6,0,-1,-1,0,48408,0,0,37298
166047,1,6,0,-1,-1,0,49964,0,0,38050
166048,1,6,0,-1,-1,0,49193,0,0,37676
166049,1,6,0,-1,-1,0,46599,0,0,35504
166050,1,6,0,-1,-1,0,51716,0,0,38628
166051,1,5,0,-1,-1,0,30645,0,0,23821
166053,1,6,0,-1,-1,0,32246,0,0,25477
166054,1,6,0,-1,-1,0,32290,0,0,25528
166055,1,6,0,-1,-1,0,32292,0,0,25529
166056,1,6,0,-1,-1,0,32296,0,0,25532
166057,1,6,0,-1,-1,0,32298,0,0,25535
166058,1,6,0,-1,-1,0,32235,0,0,25470
166059,1,6,0,-1,-1,0,32239,0,0,25471
166060,1,6,0,-1,-1,0,32240,0,0,25472
166061,1,6,0,-1,-1,0,32243,0,0,25474
166062,1,6,0,-1,-1,0,32244,0,0,25475
166063,1,6,0,-1,-1,0,32245,0,0,25476
166064,1,6,0,-1,-1,0,32345,0,0,25596
166065,1,6,0,-1,-1,0,32289,0,0,25527
166066,1,6,0,-1,-1,0,32297,0,0,25533
166067,0,0,-1,-1,-1,0,58160,0,0,24476
166072,1,6,0,-1,-1,0,32295,0,0,25531
166073,1,6,0,-1,-1,0,39802,0,0,32318
166074,1,6,0,-1,-1,0,32242,0,0,25473
166075,1,6,0,-1,-1,0,18992,0,0,15293
166076,1,6,0,-1,-1,0,16082,0,0,12354
166083,1,6,0,-1,-1,0,330659,0,0,180089
166085,1,6,0,-1,-1,0,348459,0,0,184865
166295,0,0,-1,1000,-1,0,55884,0,0,193837
166296,1,6,0,-1,-1,0,375473,0,0,193837
166459,0,6,0,-1,-1,0,376324,0,0,194101
166726,0,0,-1,-1,-1,0,55884,0,0,194518
166727,1,6,0,-1,-1,0,377159,0,0,194518
170027,0,0,0,-1,-1,0,383268,0,0,198428
170198,0,0,-1,-1,3000,330,55884,0,0,198628
170199,1,6,0,-1,-1,0,387311,0,0,198628
170200,0,0,-1,-1,3000,330,55884,0,0,198629
170201,1,6,0,-1,-1,0,387323,0,0,198629
170202,0,0,-1,-1,3000,330,55884,0,0,198630
170203,1,6,0,-1,-1,0,387320,0,0,198630
170205,0,0,-1,-1,3000,330,55884,0,0,198631
170206,1,6,0,-1,-1,0,387308,0,0,198631
170207,0,0,-1,-1,3000,330,55884,0,0,198632
170208,1,6,0,-1,-1,0,387319,0,0,198632
170209,0,0,-1,-1,3000,330,55884,0,0,198633
170210,1,6,0,-1,-1,0,387321,0,0,198633
170211,0,0,-1,-1,-1,0,55884,0,0,198634
170212,1,6,0,-1,-1,0,387330,0,0,198634
170213,0,0,-1,-1,-1,0,55884,0,0,198635
170214,1,6,0,-1,-1,0,387325,0,0,198635
170215,0,0,-1,-1,-1,0,55884,0,0,198636
170216,1,6,0,-1,-1,0,387332,0,0,198636
170217,0,0,-1,-1,-1,0,55884,0,0,198637
170218,1,6,0,-1,-1,0,387328,0,0,198637
170221,0,0,-1,-1,-1,0,55884,0,0,198638
170222,1,6,0,-1,-1,0,387329,0,0,198638
170223,0,0,-1,-1,-1,0,55884,0,0,198639
170224,1,6,0,-1,-1,0,387326,0,0,198639
170225,0,0,-1,-1,-1,0,55884,0,0,198640
170226,1,6,0,-1,-1,0,387331,0,0,198640
170227,0,0,0,600000,0,0,387422,0,0,198641
170228,0,0,0,300000,-1,0,387424,0,0,198642
170229,0,0,0,60000,-1,0,387426,0,0,198643
170230,0,0,0,30000,0,0,387425,0,0,198644
170711,0,0,-1,3600000,3600000,94,387060,0,0,199335
170712,0,0,-1,3600000,3600000,94,387064,0,0,199336
170956,0,0,0,600000,0,0,423330,0,0,199530
170965,1,0,0,120000,20000,1141,48863,0,0,199529
170966,0,0,0,120000,20000,1141,48847,0,0,199527
170967,0,0,0,120000,15000,1141,36372,0,0,199528
170970,0,1,0,-1,-1,0,387573,0,0,199636
170971,0,1,0,-1,-1,0,423440,0,0,199637
170974,0,1,0,-1,-1,0,388426,0,0,199635
170975,0,1,0,-1,-1,0,388429,0,0,199638
170976,0,1,0,-1,-1,0,388428,0,0,199639
170977,0,1,0,-1,-1,0,388427,0,0,199640
170978,0,1,0,-1,-1,0,34230,0,0,199642
170979,0,1,0,-1,-1,0,388432,0,0,199643
170980,0,1,0,-1,-1,0,388430,0,0,199644
171011,0,0,0,-1,-1,0,388074,0,0,199751
171026,0,0,-1,3600000,3600000,94,388098,0,0,199777
171027,0,0,-1,3600000,3600000,94,388099,0,0,199778
171144,0,0,-1,3600000,3600000,94,388616,0,0,200068
171698,1,0,-1,-1,-1,0,55884,0,0,194101
172444,0,0,-1,1500,-1,0,397567,0,0,202195
173909,0,0,-1,0,0,0,405003,0,0,204385
176246,0,0,-1,-1,3000,330,55884,0,0,63040
176247,1,6,0,-1,-1,0,88742,0,0,63040
176248,0,0,-1,-1,3000,330,55884,0,0,63041
176249,1,6,0,-1,-1,0,88744,0,0,63041
176250,0,0,-1,-1,3000,330,55884,0,0,63042
176251,1,6,0,-1,-1,0,88718,0,0,63042
176252,0,0,-1,-1,3000,330,55884,0,0,63043
176253,1,6,0,-1,-1,0,88746,0,0,63043
176266,0,0,-1,-1,3000,330,55884,0,0,63125
176267,1,6,0,-1,-1,0,88990,0,0,63125
176960,0,0,-1,-1,3000,330,55884,0,0,67151
176961,1,6,0,-1,-1,0,98718,0,0,67151
177145,0,0,-1,-1,3000,330,55884,0,0,68823
177146,1,6,0,-1,-1,0,96491,0,0,68823
